funded_amnt,int_rate,installment,dti,delinq_2yrs,inq_last_6mths,open_acc,pub_rec,revol_bal,revol_util,total_acc,is_bad
21200,21.74%,582.4,2.77,0,1,2,0,657,13.1,14,1
3000,7.37%,93.14,12.7,0,0,6,0,122,3.7,8,0
8000,11.36%,263.29,13.57,0,1,6,0,11321,70.3,10,0
4000,6.17%,122,13.07,0,0,5,0,11907,34.2,12,0
5000,10.75%,163.11,1.66,0,0,6,0,4898,50.5,11,0
12000,16.89%,427.18,9.11,0,3,6,0,9352,92.6,25,0
6250,7.51%,194.44,24.25,0,0,10,0,18079,30,20,0
18000,17.88%,455.91,10.65,1,3,10,0,4094,44.5,20,0
11825,18.67%,304.61,17.34,0,1,10,0,23661,73.9,13,1
8500,10.74%,277.24,14.98,0,1,7,0,8818,78.7,19,0
4800,7.51%,149.34,5,0,0,4,0,9620,42.2,6,0
35000,12.42%,786.01,8.84,0,0,8,0,297,2.5,14,1
1000,7.68%,31.19,1.8,0,0,12,0,4782,16.7,16,0
13200,10.99%,286.94,7.31,0,0,8,0,14143,29.6,16,0
14500,7.66%,452.11,15.6,0,0,7,0,15792,33.7,19,0
7800,9.99%,165.69,14.98,0,1,10,0,11896,69.6,41,0
10000,10.95%,327.14,22.46,0,0,17,0,10593,37.2,34,0
3500,16.49%,123.9,4.74,0,0,3,0,1619,73.6,5,0
15000,6.91%,462.54,11.66,0,1,10,0,601,17.7,18,1
11000,13.55%,373.56,22.75,0,0,14,0,10211,96.3,15,0
3000,11.11%,98.38,10.21,1,1,8,0,1046,36.5,10,0
8000,21.67%,219.46,6.69,0,1,4,0,2975,72.6,5,0
10200,6.03%,310.45,10.1,0,0,7,0,7940,42.7,31,0
3250,13.48%,110.26,24,0,0,7,0,10769,89.7,9,0
21000,11.71%,464.07,8.88,0,0,6,0,12076,82.7,21,0
8000,14.82%,276.62,25.99,1,0,8,0,4975,68.2,18,0
4800,11.71%,158.77,14.18,0,0,12,0,12470,54.9,26,0
3000,14.35%,103.05,13.09,0,4,6,0,5413,50.6,17,0
3000,15.62%,104.91,2.7,1,1,8,0,2512,69.8,12,0
6400,13.47%,217.11,20.32,1,1,14,0,9216,38.9,24,0
5000,8.49%,157.82,11.41,0,1,6,0,3648,41,9,0
2000,10.39%,64.91,8.13,1,2,6,0,1599,9.6,11,0
7500,11.49%,164.91,13.52,0,0,12,0,65975,14.5,37,0
20000,20.40%,534.34,23.58,0,0,8,0,30009,93.6,27,0
7000,7.40%,217.42,23.87,0,2,10,0,1095,5.2,27,0
12000,13.79%,408.91,4.58,1,1,7,0,12636,30.2,10,0
5000,8.90%,158.77,19.11,0,0,11,0,75515,77.3,29,0
2100,6.99%,64.84,9.65,0,0,5,0,14416,60.9,13,0
6000,11.99%,199.26,17.88,2,1,11,0,13654,73.6,29,1
6000,9.91%,193.35,8.35,0,2,5,0,2860,31.1,9,0
8000,12.69%,268.36,13.75,0,3,10,0,10324,54.3,10,0
20000,18.25%,510.6,11.41,0,0,8,0,9331,74.6,28,0
1600,14.42%,55.02,12.98,0,0,9,1,0,0,14,0
5000,12.99%,168.45,15.27,0,0,5,0,4256,94.6,5,0
8400,7.29%,260.49,8.13,0,0,9,0,6151,24.4,46,0
20000,15.27%,695.96,9.01,0,2,11,0,19369,78.4,43,0
7200,9.32%,230.02,15.56,0,0,10,0,1138,9.5,29,0
1500,15.99%,52.73,1.69,0,2,2,0,921,76.7,4,0
15000,7.49%,466.53,4.64,0,0,13,0,26703,56.6,35,0
4750,12.73%,159.44,11.04,0,0,2,0,182,18.2,7,0
7200,14.82%,248.96,9.67,1,1,7,0,6572,80.1,11,0
22400,12.99%,509.56,2.7,0,3,7,0,1761,16.5,13,1
7000,11.03%,229.28,14.09,0,0,4,0,1819,26,4,0
6500,10.00%,209.74,21.65,0,2,5,0,8886,61.7,12,0
2000,11.49%,65.95,4.09,0,0,5,0,2872,92.8,8,0
4800,12.99%,161.71,7.84,0,2,15,1,15887,58.8,22,0
19950,10.99%,433.67,5,0,0,5,0,20267,36.7,18,0
8000,12.61%,268.06,9.1,0,1,12,0,12551,68.2,20,0
7500,8.00%,235.03,9.98,0,1,13,0,19414,27.9,42,0
20000,12.18%,666,13.84,0,1,12,0,22233,76.7,39,0
25000,15.65%,603.32,12.45,0,2,11,0,30798,58.2,39,0
6200,8.90%,196.87,1.66,0,0,3,0,3356,54.1,7,0
10000,13.99%,341.73,18.2,0,1,11,0,9707,83,33,0
7000,7.66%,218.26,11.2,0,0,8,0,9577,46.4,22,0
7500,12.72%,251.7,11.12,1,0,11,0,12336,46,22,0
7000,8.90%,222.28,4.1,0,0,4,0,7850,50.6,14,0
3250,7.88%,101.67,20.95,0,0,17,0,16701,58.8,44,0
10000,19.04%,259.63,19.33,0,1,8,0,7056,95.4,23,1
15000,18.54%,385.33,5.97,1,0,6,0,22958,52.7,7,0
5000,12.99%,168.45,9.78,0,2,2,0,504,63,4,0
2500,12.23%,83.32,12.48,2,2,8,0,4179,38.3,27,1
11200,6.62%,343.89,18.64,0,0,7,0,12965,52.3,23,0
2800,14.65%,96.59,3.04,0,1,2,0,2881,92.9,6,0
9000,13.61%,305.9,10.9,0,0,10,0,9084,90.9,21,0
8000,11.49%,263.78,20.77,0,3,8,0,25484,75.4,22,0
3000,10.99%,65.22,22.11,3,0,7,0,7059,50.4,34,1
4700,20.25%,125.18,3.25,0,1,5,0,15,0.2,17,0
10000,14.27%,343.09,17.54,1,1,6,0,10267,53.8,11,0
6000,7.88%,187.69,3.12,0,0,5,0,3148,29.7,13,0
8125,12.68%,272.52,23.52,0,0,9,0,8895,66.4,43,0
6000,14.11%,205.38,16.76,1,0,8,0,1243,22.6,23,0
2500,15.33%,87.08,4.22,0,1,4,0,0,0,6,0
3050,7.49%,94.86,16.65,0,0,5,0,0,0,16,0
8400,10.37%,180.01,15.75,0,1,10,0,2226,20.6,33,0
15000,11.83%,497.01,19.25,0,0,10,0,48262,73.2,21,0
18000,11.22%,591.18,11.61,0,16,9,0,921,14.6,14,0
16000,8.94%,508.35,23.1,0,1,10,0,78633,31.7,56,0
6000,10.25%,194.31,24.33,1,0,20,0,9949,38,27,0
7200,7.49%,223.94,16.65,0,2,18,0,12149,29.5,41,0
6000,8.90%,190.52,1.05,0,1,4,0,4036,41.6,7,0
6000,5.42%,180.96,5.64,0,2,11,0,4535,17.3,27,0
10000,11.99%,332.1,7.98,0,0,9,0,41038,69.5,21,0
6500,10.65%,211.73,15.41,0,2,4,0,3992,66.5,5,0
10000,11.26%,328.64,20.06,0,2,10,0,3404,72.4,23,0
7425,13.47%,251.88,12.68,0,0,5,0,16280,74.7,19,1
18475,16.32%,452.43,6.4,0,1,15,0,29993,70.9,52,0
6000,16.08%,211.18,28.34,0,4,23,0,205347,90.3,50,0
2525,10.37%,81.92,5.93,0,0,4,0,900,45,7,0
4000,10.25%,129.54,22.23,0,0,12,0,33317,44.6,23,0
4200,6.76%,129.23,22.83,0,1,18,0,310,1.9,44,0
2000,7.49%,62.21,9.4,0,0,6,0,10785,73.4,7,0
10000,10.65%,325.74,19.07,0,0,7,0,15235,70.9,14,0
9000,14.61%,310.28,15.44,0,0,11,0,3971,58.4,39,1
10000,12.18%,333,0.52,2,1,6,0,239,5.3,17,0
8400,13.43%,192.98,11.39,0,1,10,0,30894,75.2,36,0
16000,13.49%,368.08,16.22,0,1,6,0,19184,58.5,14,1
5000,11.49%,164.86,8.24,0,0,2,0,792,26.4,4,0
16750,7.88%,523.95,17.01,0,0,9,0,7842,11.8,21,0
6000,13.47%,203.54,4.75,0,1,8,0,6684,66.2,19,0
23400,18.29%,849.38,8.54,0,2,5,0,0,0,28,0
21850,12.42%,730.13,14.93,0,2,11,0,3968,17.3,32,0
25000,17.19%,623.88,17.36,0,1,12,0,39686,63.2,35,0
10000,6.99%,308.73,4.13,0,0,5,0,0,0,17,0
27000,11.49%,593.67,10.34,0,0,9,0,28690,51.6,32,0
25000,10.59%,813.63,7.93,0,0,11,0,24390,38.5,12,0
18500,15.33%,644.33,11.2,0,0,4,0,4978,99.6,21,0
12000,11.86%,397.77,9.9,0,0,6,0,8329,52.8,20,0
9750,13.06%,328.8,21.83,0,1,10,0,22877,83.8,23,0
1500,16.77%,53.31,12.98,0,0,12,0,6423,94.5,18,0
5000,7.51%,155.56,12.36,0,2,15,0,27,0.1,24,0
5000,10.25%,161.93,19.23,0,2,8,0,36705,82.5,17,0
9125,6.17%,278.31,1.85,0,1,5,0,2201,5.5,19,0
25000,15.58%,873.76,4.58,0,0,7,0,25424,78,19,0
7800,16.07%,274.52,20.34,1,5,13,2,9131,78.9,40,0
18800,19.69%,494.85,12.98,0,3,7,0,10890,83.1,11,1
31300,11.71%,1035.28,18.58,0,4,9,0,3712,18.4,18,0
31000,11.99%,689.43,8.36,0,0,10,0,29913,41.7,21,0
12125,15.23%,289.92,13.2,0,2,8,0,31165,77.5,25,0
15000,15.57%,524.18,2.84,0,0,3,0,3320,40.5,5,0
15000,15.31%,522.23,11.18,0,7,15,0,38352,42.8,41,0
1000,14.84%,34.59,0,0,2,11,0,0,NA,11,0
20000,13.47%,678.46,5.02,0,6,11,0,5253,5.9,19,0
6000,7.49%,186.61,0,0,0,5,0,0,0,8,0
10000,11.14%,328.04,10.52,0,4,11,0,7328,21.7,14,0
4500,9.99%,145.19,14.46,0,4,4,0,0,0,12,1
2000,9.63%,64.19,21.74,0,0,7,0,32008,49.8,13,0
8000,13.55%,271.68,27.05,0,2,15,0,11023,59.9,29,0
1500,11.86%,49.73,14.8,0,2,2,0,12609,93.4,5,1
15000,16.40%,367.97,22.68,0,1,11,0,14253,92,26,0
5900,10.71%,192.35,16.24,0,0,7,0,3382,36.1,31,0
3000,13.06%,101.17,3.54,0,0,3,0,909,64.9,3,0
10000,7.49%,311.02,14.49,0,0,7,0,19300,84.3,26,0
9600,12.53%,321.28,16.72,0,0,10,0,2978,81.9,20,0
1500,11.11%,49.19,22.64,0,0,8,0,2240,52.1,15,0
5000,11.14%,164.02,10.32,0,1,10,0,2350,7.9,12,0
4475,9.45%,143.25,9.17,0,8,7,0,4764,58.1,14,0
14000,11.12%,305.24,12.02,0,0,9,0,8066,75.4,18,0
19875,11.49%,437.01,14.14,0,0,9,0,13482,34.8,26,1
6000,5.99%,182.51,7.02,1,0,7,0,7670,32.2,16,0
1200,14.61%,41.38,16.35,0,0,6,1,7774,55.9,17,0
5000,10.59%,162.73,21,0,0,4,1,2619,45.2,7,0
4200,15.31%,146.23,9.8,0,0,4,0,5256,93.9,7,1
8000,11.49%,263.78,8.84,0,0,9,0,8196,33.3,15,0
7850,13.49%,266.36,19.44,0,2,7,0,6228,34.4,22,0
7800,8.88%,247.61,9.23,0,0,4,0,5542,49.5,5,0
4000,16.45%,98.24,0,0,5,2,1,0,0,6,0
8000,16.89%,198.35,0.84,0,7,4,0,155,2.8,10,0
4000,14.43%,137.55,20.37,2,4,11,0,27954,66.9,33,0
16000,18.39%,409.7,19.25,0,0,4,0,5217,80.3,6,0
5000,7.51%,155.56,10.19,1,1,7,0,125027,2.3,29,0
13225,9.62%,278.53,0.32,0,3,7,0,1585,6,19,0
6500,10.99%,212.78,4.86,0,3,8,0,3054,14,12,0
8000,16.28%,282.37,25,0,3,8,0,8768,71.9,13,0
16000,15.96%,388.75,16.62,0,2,8,0,18527,62,10,0
26500,22.85%,744.77,14.11,0,0,7,1,6576,96.7,19,1
15000,14.83%,518.74,21.21,0,2,9,0,15696,91.3,26,0
6000,12.69%,201.27,15.54,0,1,6,0,2738,54.8,14,0
8000,7.49%,248.82,13.03,0,0,9,0,43150,69.9,29,1
10000,6.92%,308.41,16.38,0,0,5,0,668,4.2,13,0
14000,8.90%,289.94,14.91,0,0,9,0,10290,22.7,23,0
8000,14.88%,276.86,5.34,1,2,6,0,1697,60.6,12,0
16850,13.61%,388.68,9.89,1,0,8,0,13541,32.3,22,1
12800,13.49%,294.47,26.43,0,1,12,0,18159,54,26,1
4200,10.99%,137.49,18.07,0,1,8,0,320,9.1,16,0
24000,9.91%,773.4,16.48,0,3,7,0,848,16,19,0
12000,13.49%,407.17,11.73,0,1,12,0,15554,79.5,18,0
1500,9.32%,47.93,18.2,0,1,10,0,1498,6.7,14,0
10000,16.32%,244.89,11.54,1,1,7,0,2971,40.7,15,0
6000,18.67%,154.56,8.05,0,2,5,0,3243,28,6,1
7000,6.99%,216.11,24,0,0,16,0,26562,34.9,41,0
18250,23.52%,519.95,19.2,1,0,8,0,20240,98.3,16,0
9000,16.77%,319.85,16.74,0,0,12,0,21845,67.4,25,0
10000,7.49%,311.02,4.36,0,0,9,0,8517,33.1,18,0
1800,11.49%,59.35,12,0,1,13,0,1328,25.5,32,0
5550,5.99%,168.82,4.16,0,0,12,0,5220,23.9,32,0
15000,13.80%,347.48,10.68,0,3,8,0,1281,4.4,10,0
20000,11.83%,662.68,22.64,0,2,16,0,32654,39.2,38,0
9300,5.79%,282.04,8.17,0,2,11,0,33963,8.1,33,0
13000,11.97%,431.6,3.92,0,2,15,0,4933,15.1,22,0
10000,9.45%,320.1,9.38,0,0,8,0,8850,32.3,8,0
10000,16.45%,353.8,10.82,0,2,4,0,8315,75.6,8,0
7000,12.18%,233.1,19.36,0,1,11,0,6601,58.2,15,1
3800,6.99%,117.32,5.1,0,1,10,0,5876,12.2,16,0
8000,9.63%,256.76,17.27,0,2,13,0,6951,14,21,0
8700,13.47%,295.13,20.43,0,3,5,0,19450,92.6,52,0
3000,10.37%,97.33,3.34,0,1,4,0,6048,51.3,5,1
18000,17.34%,644.8,25.68,1,2,14,0,6461,64.6,27,0
9825,7.90%,307.43,19.87,0,1,8,0,28080,58.1,23,0
16925,13.98%,393.64,13.42,0,2,10,0,30535,69.6,39,1
7500,9.99%,241.97,12.46,0,0,9,0,8635,60.4,12,0
10000,12.73%,335.67,20.64,0,0,8,0,3353,54.1,18,0
25000,11.83%,828.35,21.45,0,1,10,0,1113,4.5,23,0
7750,12.87%,260.66,20.14,0,0,7,0,11307,82.8,21,0
4000,14.59%,137.86,12.54,0,1,7,1,3167,28,9,0
4200,10.00%,135.53,18.61,0,0,6,1,9112,94.9,12,0
10000,9.63%,320.95,22.97,0,0,17,0,11488,22.3,39,0
5000,13.80%,170.41,17.88,0,2,8,0,2229,34.8,9,0
6000,16.07%,211.17,24.57,1,2,9,0,5585,96.3,29,0
3000,14.54%,103.33,10.18,0,0,5,0,1879,81.7,8,0
25000,19.74%,658.74,4.67,0,0,11,0,13306,58.6,14,1
6000,8.59%,189.67,22.52,0,1,12,0,3676,10.2,29,0
25000,9.76%,803.87,4.92,0,0,7,0,3114,11.3,13,0
4800,16.29%,169.45,16.72,0,0,9,0,6066,87.9,12,0
15700,7.90%,491.26,11.42,0,1,8,0,15904,50.5,18,0
18075,19.91%,477.98,17.49,0,1,17,0,39621,82,29,1
4000,7.88%,125.13,11.69,0,1,4,0,23,0.1,11,0
10000,13.43%,339.02,4.76,0,2,20,0,4034,59.3,33,1
1500,8.63%,47.45,9.37,0,1,6,0,6033,31.1,6,0
5000,18.30%,127.79,12.35,0,0,11,0,17255,95.9,20,0
6000,5.99%,182.51,26.34,0,0,10,0,4439,12.4,25,0
6000,13.22%,202.81,10.96,0,2,12,0,20531,85.9,35,0
19125,13.99%,653.56,14.68,0,2,9,0,2391,29.2,24,0
10000,17.14%,357.23,23.67,1,1,5,0,7597,89.4,27,0
25000,17.56%,628.87,18.2,0,1,19,0,40712,83.7,36,0
20000,8.88%,634.88,14.14,1,0,12,0,80129,35.7,24,0
10000,10.59%,325.45,14.17,1,0,7,0,5770,61.4,18,0
2400,12.21%,79.96,9.5,0,0,4,0,981,25.2,4,0
15000,12.98%,341.15,8.39,0,0,6,0,41248,95.9,14,0
5000,10.20%,161.81,11.09,0,3,10,0,836,9.2,13,0
8000,16.45%,196.47,24.41,0,3,8,0,2165,94.1,11,1
9250,9.99%,298.43,20.58,0,0,8,1,18515,87.7,25,0
3000,7.49%,93.31,12.85,0,0,5,0,2999,47.6,7,0
1500,12.29%,50.03,7.43,0,2,11,0,8545,30.6,30,0
25000,18.78%,913.63,18.18,0,1,11,0,15109,77.9,25,0
9000,13.72%,306.38,13.58,0,1,8,0,3890,92.6,16,1
35000,17.27%,1252.56,10.92,0,0,7,0,0,0,33,0
5000,14.26%,171.53,12.18,0,2,18,0,28370,40.3,29,0
6950,13.49%,159.89,3.15,1,0,6,0,698,36.7,17,0
10000,5.42%,301.6,2.96,0,0,11,0,4088,26.4,38,0
5000,9.62%,160.45,15.44,0,0,8,1,2956,46.9,12,0
6500,6.62%,199.58,8.88,0,0,9,0,7175,62.9,28,0
2500,6.76%,76.93,4.38,0,1,6,0,4342,31.9,24,0
1800,13.48%,61.07,1.3,0,0,9,0,10201,65,14,0
19200,17.26%,687.06,9.78,0,0,6,0,20732,96,22,0
1800,7.74%,56.2,1.46,0,4,20,0,2701,3.2,42,0
5500,17.93%,139.46,15.83,0,5,20,0,40650,83.6,47,0
15000,14.27%,351.13,8.88,1,0,7,0,16773,68.5,22,1
9000,17.56%,226.4,22.83,0,7,9,0,41880,53.6,19,0
15000,15.95%,364.38,13.23,0,3,16,0,46649,85,52,1
12000,17.93%,433.41,2.53,0,2,2,1,1720,95.6,8,0
5500,11.99%,182.66,18.35,0,3,13,0,15462,29.6,20,1
19775,12.42%,660.79,17.57,0,2,10,0,19672,61.1,15,0
6000,9.62%,126.37,10.08,0,2,9,0,53384,19.2,22,0
8000,14.59%,275.72,19.45,0,0,7,0,6992,93.2,12,0
15000,7.90%,469.36,11,0,0,6,0,23476,65.2,18,0
1775,6.99%,54.8,26.47,0,3,13,0,1527,7.8,25,0
12000,11.83%,397.61,22.57,0,0,10,0,5744,55.8,20,0
7000,17.03%,249.68,16.53,3,3,8,0,1349,8.3,18,0
5000,7.68%,155.96,1.07,0,0,8,0,4333,17.1,13,0
6000,13.23%,202.83,2.73,0,0,8,0,1372,20.5,9,0
20000,14.65%,472.14,26.4,0,3,12,0,21501,67.5,36,0
23000,19.91%,608.21,18.68,0,0,6,0,0,0,44,1
3000,7.88%,93.85,3.7,2,0,5,0,683,10.5,5,0
3000,19.69%,78.97,12.48,0,0,26,0,24981,36.8,38,0
4000,13.06%,134.9,3.37,0,0,6,0,6064,57.8,10,0
5750,8.94%,182.69,20.94,0,0,7,0,4902,47.1,30,0
10000,10.65%,325.74,7.06,0,2,14,0,11997,55.5,29,1
7200,14.42%,247.56,13.86,1,0,6,0,16364,54.5,10,0
7000,7.29%,217.07,26.04,0,0,9,0,5486,41.5,35,0
14400,17.27%,359.98,11.75,1,1,10,0,2830,28.3,17,0
6400,8.49%,202.01,18.82,0,0,12,0,2399,19.2,16,0
35000,12.69%,790.82,6.35,0,0,7,0,0,0,17,0
4000,10.78%,130.54,15.5,2,0,9,0,10979,37.2,37,0
1500,11.63%,49.56,11.76,0,0,7,0,11666,87.4,21,0
3600,7.51%,112,29.25,0,0,4,0,6976,28.8,11,0
21000,14.11%,718.81,5.19,0,2,7,1,15005,64.1,11,0
20000,14.59%,689.3,15.25,0,0,18,0,53703,88.6,42,0
21825,11.36%,718.29,18.17,0,0,12,0,13618,56.2,18,0
6000,13.49%,203.59,5.08,0,1,5,0,1456,47,9,0
14125,14.27%,330.65,22.62,0,0,14,1,11440,86.7,37,0
8800,18.21%,319.08,21.85,0,2,23,0,24471,74.5,46,0
30000,10.99%,652.13,3.7,0,0,9,0,11075,19.8,22,0
15000,15.27%,521.97,7.85,0,1,17,0,8962,70,33,0
25000,11.86%,828.69,16.03,0,1,9,0,30449,65.9,13,0
16400,13.98%,560.36,22.39,0,0,11,0,22318,45.1,57,1
25000,21.27%,945.35,8.33,0,0,3,0,26057,97.6,9,0
12500,22.11%,478.1,18.98,0,0,28,0,12742,88.5,34,0
4600,12.92%,154.82,20.33,0,2,18,0,20853,43.4,22,0
10750,10.25%,348.14,20.24,0,0,5,0,18465,49.6,7,0
2500,7.74%,78.05,21.55,0,0,14,0,4641,49.4,23,0
10000,13.72%,340.42,23.88,0,0,7,0,17397,95.6,24,0
10000,8.90%,317.54,16.2,0,0,9,0,9060,63.8,20,0
35000,14.17%,817.48,12.18,1,1,6,0,814,5.2,48,0
12000,6.03%,365.23,8.06,0,0,14,0,3852,4.7,21,0
16175,13.22%,546.73,10.13,0,1,12,0,12247,45.5,45,0
2500,7.88%,78.21,18.76,0,0,8,0,4787,55.7,13,0
6400,20.11%,169.96,6.33,0,2,3,0,3244,92.7,4,0
15000,12.73%,503.5,7.84,0,2,8,0,7546,59,11,0
15500,10.38%,502.92,14.51,0,2,13,0,34740,64.1,63,0
5600,18.39%,143.4,13.54,7,1,9,1,820,7.5,25,1
9600,13.49%,325.74,11.25,0,0,5,0,12978,94.7,8,0
14775,11.49%,324.87,19.66,0,1,16,0,19542,20.3,46,0
17975,18.79%,464.21,4.56,0,3,12,0,14521,52.8,19,1
13925,17.54%,500.22,23.65,0,0,11,0,81695,92.9,34,0
8000,5.99%,243.34,2.83,0,0,14,0,1913,3,28,0
16000,12.61%,536.11,19.23,1,4,22,0,111115,40.8,42,0
35000,14.27%,819.3,17.72,0,1,11,0,59189,80.3,41,0
2500,11.99%,83.03,8.16,0,0,4,1,4419,92.1,9,0
3600,16.49%,88.49,5.03,0,1,5,0,2988,29,5,1
3000,12.18%,99.9,20.04,0,1,13,0,3832,66.1,15,0
12000,11.12%,393.55,15.93,0,1,6,0,5687,52.2,12,0
23000,11.71%,760.75,19.86,0,1,7,0,18112,83.5,25,0
14000,17.26%,500.98,9.33,0,1,5,0,29101,96.6,13,0
10000,11.11%,327.91,2.46,0,0,9,0,3173,22.5,14,0
8600,11.36%,283.04,19.11,0,0,5,0,9066,21.3,13,0
20000,19.42%,523.45,20.59,0,1,9,0,14547,61.9,25,0
4800,12.53%,160.64,2.05,0,2,2,0,1554,23.9,5,0
2650,15.28%,63.44,18.14,0,1,11,0,15973,36.8,31,0
24000,12.69%,542.28,6.2,0,1,7,0,16952,81.9,18,1
25000,14.46%,587.69,13.84,0,4,7,0,26088,63,7,0
4800,18.25%,122.55,8.37,0,0,5,0,5072,95.7,6,0
6000,12.42%,200.5,10.98,0,1,17,0,9964,85.2,21,0
14400,12.23%,479.87,13.53,0,2,8,0,7636,75.6,16,0
11000,11.58%,363.15,9.32,0,0,6,0,19827,90.9,17,0
22000,12.69%,737.99,21.64,0,0,6,0,21054,90.7,19,0
14000,7.66%,436.52,6.46,0,1,15,0,1533,3.6,29,0
12000,10.00%,254.97,10.2,0,0,11,0,43351,46.9,31,0
1500,7.51%,46.67,19.24,0,0,14,0,6962,27.6,28,0
16975,11.86%,376.4,11.68,0,2,6,0,16963,41.4,20,0
3500,10.59%,75.39,8.38,0,0,12,0,2183,11.5,36,1
10625,8.49%,335.36,9.61,0,0,7,0,4703,94.1,10,0
8000,7.29%,248.08,20,0,0,8,0,8007,66.2,12,0
8000,5.42%,241.28,2.11,0,0,7,0,2937,13.3,12,0
15000,15.95%,364.38,7.93,0,0,9,0,8246,69.9,13,0
4000,11.36%,131.65,10.95,0,0,10,0,3523,33.6,15,0
5500,15.45%,191.88,22.46,0,6,18,0,70533,79.4,57,0
16000,14.96%,554.32,9.87,0,2,4,0,34896,87.5,29,0
16500,13.61%,560.82,23.85,0,0,11,0,22746,76.3,41,0
13475,19.29%,351.71,15.72,2,1,5,0,0,0,16,0
10800,7.51%,336,16.59,0,2,9,0,19585,59.2,24,1
15000,11.49%,329.82,7.7,0,0,5,0,5810,19.1,9,0
24250,10.62%,789.58,8.37,0,0,7,0,16000,56.7,24,0
8000,8.49%,252.51,18.12,0,0,7,0,4645,21.1,11,0
10000,10.74%,326.16,12.27,0,0,12,0,6629,58.1,15,0
4500,13.43%,152.56,1.23,0,1,5,0,1847,54.3,15,0
3000,7.40%,93.18,5.58,0,0,6,0,0,0,13,0
3000,11.36%,98.74,1.48,0,0,4,0,146,12.2,17,0
15000,19.66%,394.58,10.45,0,0,2,0,0,0,16,0
24000,20.30%,639.87,5.49,0,0,6,0,8178,38.9,13,0
2500,14.35%,85.87,22.64,0,0,9,0,12301,72.5,26,0
9000,11.86%,298.33,4.43,2,0,14,0,15318,62.2,20,1
9000,16.00%,316.42,15.75,0,0,4,0,13072,90.2,14,0
20000,21.28%,544.23,11.24,1,2,18,0,9885,35.7,53,1
15000,18.79%,387.38,15.73,0,3,16,0,9252,37.6,31,0
25000,15.33%,870.71,4.81,0,1,8,0,37973,81.5,19,0
12000,11.14%,393.65,24.7,0,1,9,0,9200,26.8,16,0
25000,16.07%,879.85,15.78,0,2,15,0,28636,67.5,32,0
10575,6.99%,326.48,2.23,0,0,7,0,1592,17.7,17,0
6650,12.69%,223.08,23.36,0,1,16,0,13972,83.2,24,0
2200,7.40%,68.33,1.43,0,2,12,0,441,2.8,20,0
10000,12.42%,334.16,12.31,0,1,8,0,2195,19.1,32,0
1000,13.49%,33.94,4.49,1,2,10,0,12304,40.6,24,1
5600,10.62%,182.34,9.82,0,0,6,0,2107,62,7,0
8000,6.99%,246.99,9.19,0,2,5,0,4469,20,15,0
3975,14.18%,136.21,29.7,1,0,29,0,9862,16.4,43,0
12000,7.29%,372.12,18.12,0,0,8,0,26689,62.7,32,0
9200,16.40%,225.69,24.38,0,1,10,0,5080,39.1,27,0
35000,20.89%,944.71,24.54,0,2,14,0,9449,76.8,29,0
12000,7.51%,373.32,16.97,0,0,15,0,10135,12.8,38,0
10750,12.84%,361.4,13.2,0,3,14,0,21196,63.8,31,0
6000,13.23%,202.83,7.18,0,1,7,0,2337,25.1,18,0
4000,14.27%,137.24,13.17,0,2,5,0,4375,89.3,7,1
14000,11.49%,461.6,12.45,0,0,9,0,12315,55.5,15,0
4800,10.37%,102.87,0.25,0,0,3,0,183,36.6,4,0
10000,10.25%,323.85,11.04,0,2,4,0,1297,49.9,6,0
7000,14.72%,241.7,9.91,0,2,3,0,349,87.2,5,0
12000,9.91%,254.44,15.08,0,0,13,0,12381,38.2,26,0
5200,12.53%,174.03,9.48,1,4,6,0,4096,48.2,17,0
6000,18.30%,153.35,6.43,0,1,6,0,5727,43.1,7,0
16000,19.91%,593.89,4.69,0,1,4,0,7641,95.5,10,0
10575,18.30%,270.27,13.11,0,0,12,0,12736,62.4,18,0
17050,20.99%,461.17,21.63,0,1,19,0,21401,65.9,32,0
6000,8.90%,190.52,8.32,0,0,5,0,9844,53.8,16,0
2000,13.35%,67.73,16.38,0,2,13,0,19438,63.9,31,0
9250,13.57%,314.21,19.26,0,2,4,0,0,0,5,0
6000,7.66%,187.08,15.27,0,1,16,0,10260,34.4,25,0
10000,14.46%,235.08,22.75,0,4,9,0,4005,26.3,19,0
10000,7.51%,311.11,23.23,0,1,6,0,10566,21,15,0
12000,12.69%,271.14,9.23,0,1,4,0,5227,39,9,0
25000,18.25%,638.25,18.64,0,1,12,0,14523,81.6,42,1
1500,7.40%,46.59,0.69,0,1,6,0,1125,16.5,11,0
10000,14.65%,344.95,16.44,0,1,10,0,11694,88.9,18,0
12000,9.91%,386.7,18.8,0,0,5,0,17229,74.9,10,0
30000,19.74%,790.49,20.03,0,0,2,0,7143,86.1,18,1
8825,15.70%,308.96,10.56,1,0,9,0,5856,27.2,42,0
15000,10.59%,488.18,21.16,1,0,11,0,4713,22,27,0
8000,10.25%,259.08,9.74,0,2,12,0,11613,51.4,29,0
6750,5.99%,205.32,2.05,0,0,5,0,698,3.4,9,0
19000,14.09%,650.21,7.74,0,0,6,0,9789,32.6,18,0
4000,15.70%,140.05,13.77,0,0,4,0,5416,91.8,7,0
17000,11.11%,370.56,3.42,0,0,5,0,4369,6.8,17,0
9000,12.53%,301.2,20.3,0,2,12,0,42813,0,28,1
8500,18.30%,217.24,14.74,0,2,7,0,30884,94.4,10,1
